Food,Religion,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment_Rate,Holiday,Size,Predicted_total_sales
1.0,0.0,-2.663258969791326,0.5856747761144147,0.2007583709161363,-0.1300360022161664,-0.0998090535034598,-0.2524448530826452,-0.1736869794005334,0.8116660332284266,-0.471098569662321,-0.2675948321091491,-0.965636907841554,649013.8775
1.0,0.0,-1.9904448584263772,0.555491899844041,1.0905247192644794,-0.1329732559212396,-0.0822418660972723,0.4437536636075114,-0.0542882977580343,0.8131364665830862,-0.471098569662321,-0.2675948321091491,-0.965636907841554,533484.2050000001
1.0,0.0,-1.6704479030210968,0.5188412643728728,-0.0014145835160936,0.0,-0.0638901660332847,-0.0463468808153087,-0.10531498081176,0.813874794899624,-0.471098569662321,-0.2675948321091491,-0.965636907841554,482483.945
1.0,0.0,-1.6239526189023807,0.5231531038400686,0.3162814459997664,0.0,0.0110545410821107,-0.2280958591840857,-0.1671463908853781,0.8127828644639691,-0.471098569662321,-0.2675948321091491,-0.965636907841554,482483.945
1.0,0.0,-1.863540082949411,0.5145294249056761,0.853869739577847,0.0,-0.031070021670746,-0.2436675219154106,0.2311118100136449,0.81169093146624,-0.471098569662321,-0.2675948321091491,-0.965636907841554,549945.35
1.0,0.0,-1.1666578245112451,0.5748951774464242,0.5725466028007484,0.0674640400415923,-0.0748405869728493,-0.221211391274398,-0.1662857133568085,0.8105990010305851,-0.5529555996984605,-0.2675948321091491,-0.965636907841554,491298.8925000001
1.0,0.0,-1.4133563320117262,0.5942984550488072,-0.1274219289008589,-0.1458500864771443,-0.0957030551044935,-0.2388610621893618,-0.153330694270425,0.8095070705949302,-0.5529555996984605,-0.2675948321091491,-0.965636907841554,447672.04000000004
1.0,0.0,-1.691781033381449,0.5102175854384803,-0.1281393744050424,-0.1522447792762806,-0.0951773169768238,-0.2147605522705575,-0.1259488134185082,0.8095070705949302,-0.5529555996984605,-0.2675948321091491,-0.965636907841554,474057.40499999997
1.0,0.0,-1.3635790278375712,0.4347603947625449,-0.2856011250165556,0.0,-0.0910238219868842,-0.2554120441350159,-0.3106188117390382,0.8095070705949302,-0.5529555996984605,-0.2675948321091491,-0.965636907841554,468891.295
0.0,0.0,-0.0917962563550466,-0.1128432175713836,0.5573479183754563,0.7616962852168375,-0.0989197207828221,-0.1935858194074981,0.1850193043224024,1.4757335825324345,-1.525140716166638,-0.2675948321091491,0.3803972216602102,894989.515
0.0,0.0,-0.6404406089558949,-0.3435266290663855,0.734338535610845,0.0,0.354887276578154,-0.2072524382940332,0.3945424175965766,1.4791917141035422,-1.525140716166638,-0.2675948321091491,0.3803972216602102,789566.5475000001
0.0,0.0,-1.105940453485628,-0.4276074986767124,0.1887945685530405,0.0,-0.0874271835807694,-0.1213451925872998,0.1876546035955467,1.4820737709599316,-1.525140716166638,-0.2675948321091491,0.3803972216602102,1000361.6925000001
0.0,0.0,-0.9473094841394204,-0.5785218800285832,0.5541353568400569,-0.139255839800335,-0.0899952751202903,-0.2325831875243705,0.2901761558504612,1.4851883437430835,-1.525140716166638,-0.2675948321091491,0.3803972216602102,911421.86
0.0,0.0,-1.1945549949824747,-0.2659135186568522,0.2760582623885532,1.639471012104742,-0.0991244474680518,-0.1972887179293401,0.4236007973477919,1.4945320646546147,-1.478365270431701,-0.2675948321091491,0.3803972216602102,855561.9425
0.0,0.0,-1.5752693214133724,-0.2788490370584406,0.4443406855264966,0.973871385107958,-0.0996911309327675,-0.2176570959169194,-0.0032419901352532,1.4953363433250892,-1.478365270431701,-0.2675948321091491,0.3803972216602102,823808.9924999999
0.0,0.0,-0.8909681398543879,-0.3004082343944226,0.6383873738813413,0.0742152392064589,0.0,0.1795640346613307,-0.0485943692221233,1.4952165023008333,-1.478365270431701,-0.2675948321091491,0.3803972216602102,789566.5475000001
0.0,0.0,-0.3401357738832475,0.5274649433072655,0.483795405286562,0.0,-0.0243549863952128,-0.0180708655896379,-0.2286105411666749,1.5127459685375553,-1.478365270431701,-0.2675948321091491,0.3803972216602102,919306.205
0.0,0.0,-0.1787697878241743,0.3506795251522169,0.2210078716908805,0.0474682930630866,-0.0893598034893375,-0.1927867728843638,0.2125385571577066,1.5194347169219948,-1.5782946317745206,-0.2675948321091491,0.3803972216602102,926052.745
0.0,0.0,-0.097813293123351,0.1825177859315621,0.6935956025899342,-0.1134057650172904,-0.0858941901617696,-0.2401083543230349,-0.0508624087029465,1.5194347169219948,-1.5782946317745206,-0.2675948321091491,0.3803972216602102,919306.205
0.0,0.0,-0.2509742290438273,0.1092165149892246,-0.0663465902913873,0.0,-0.0780113938736864,-0.2563255881782335,0.1573935181122264,1.5194347169219948,-1.5782946317745206,-0.2675948321091491,0.3803972216602102,899916.7300000001
1.0,0.0,-0.2389401555072186,0.0423830032476828,-0.0381159068634371,0.3362025744501788,-0.0891878330737445,-0.2555777001215194,-0.0649220106761587,1.4802774468815232,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,587379.7425
1.0,0.0,0.1789703982186519,-0.1128432175713836,0.1697519705486673,0.3507655231634995,-0.095346011765453,-0.0169161459190109,0.0847742020779064,1.4807519148546069,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,570418.975
1.0,0.0,-0.4090581950474616,-0.2465102410544691,-0.1363214417994198,-0.0897440563534453,-0.094037398793465,-0.2232601660486539,0.0475912507377841,1.4815867590711929,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,698609.5025
1.0,0.0,-0.3702209577247694,-0.3435266290663855,-0.1828597401707906,0.0,0.7356068473121383,-0.2359182323114768,1.894400570827822,1.4842174456962232,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,666565.2425
1.0,0.0,0.0307324923813339,-0.3629299066687685,-0.0014384983662331,0.0,-0.0363274029474439,-0.2186802652453231,0.6918966914328175,1.4855327890087389,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,556941.76
1.0,0.0,-0.789225518135786,-0.4276074986767124,-0.1180935430231305,0.0,-0.0700663606732934,-0.2540210210718766,-0.0969857530027045,1.487105364578556,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,668020.3375
1.0,0.0,-0.4046821683068767,-0.5785218800285832,-0.1842531787722492,-0.1280628852234455,-0.0662961140381038,0.0,-0.3246419680840048,1.49022132856804,-1.6155023727000388,-0.2675948321091491,-0.0862034790720732,703948.1925
1.0,0.0,-1.42101437880775,-0.4426989368118997,-0.2607838878651764,1.0724958442463917,-0.0979550486420199,0.0,0.0478519771552335,1.4964532565470088,-1.5650061528725496,-0.2675948321091491,-0.0862034790720732,645999.9775
1.0,0.0,-0.9932577649155632,-0.2659135186568522,-0.0731336247609634,0.6810585812097757,-0.0996321696474213,-0.2538919068471018,0.4722080513879818,1.4995692230985669,-1.5650061528725496,-0.2675948321091491,-0.0862034790720732,645999.9774999999
1.0,0.0,-1.3285708139128911,-0.2788490370584406,0.1420075557402194,0.1619875548849275,-0.0994028757599641,-0.167546159999624,-0.0452245503643364,1.5003694921227992,-1.5650061528725496,-0.2675948321091491,-0.0862034790720732,633078.2425
1.0,0.0,-0.6284065354192861,-0.3004082343944226,-0.3714570313405259,-0.0741788538949584,-0.1022150015082789,-0.2462035201793826,0.1635584363054653,1.500243484185761,-1.5650061528725496,-0.2675948321091491,-0.0862034790720732,690686.3975
1.0,0.0,-0.46649354601764,-0.2637575989232534,-0.1037095578259223,-0.1144528623304729,-0.0900476851517091,0.2039105924424416,0.3358313140027564,1.500117476248723,-1.5650061528725496,-0.2675948321091491,-0.0862034790720732,683831.265
